Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Month,Dates
14:30,73 F,57 F,57 %,ESE,8 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-01
15:00,73 F,59 F,61 %,ESE,8 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-01
15:30,72 F,61 F,69 %,ESE,10 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-01
16:00,72 F,61 F,69 %,ESE,10 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-01
16:30,72 F,61 F,69 %,ESE,9 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-01
17:00,70 F,63 F,78 %,E,7 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-01
17:30,70 F,63 F,78 %,ESE,9 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-01
18:00,70 F,61 F,73 %,ESE,5 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-01
18:30,68 F,63 F,83 %,ESE,5 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-01
19:00,68 F,63 F,83 %,ESE,6 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-01
19:30,68 F,63 F,83 %,SE,6 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-01
20:00,66 F,63 F,88 %,ESE,5 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-01
20:30,66 F,64 F,94 %,ESE,7 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-01
21:00,66 F,66 F,100 %,SE,6 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-01
21:30,66 F,66 F,100 %,SSE,7 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-01
22:00,66 F,66 F,100 %,SSE,7 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-01
22:30,66 F,66 F,100 %,SSE,5 mph,0 mph,26.89 in,0.0 in,Fog,02,2020-02-01
23:00,66 F,66 F,100 %,SE,9 mph,0 mph,26.89 in,0.0 in,Fog,02,2020-02-01
00:30 ,63 F,63 F,100 %,E,5 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-02
01:00 ,63 F,63 F,100 %,VAR,3 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-02
01:30 ,61 F,61 F,100 %,VAR,2 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-02
02:00 ,63 F,63 F,100 %,SE,5 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-02
02:30 ,63 F,63 F,100 %,ESE,6 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-02
03:00 ,63 F,63 F,100 %,SE,6 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-02
03:30 ,64 F,64 F,100 %,SE,9 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-02
04:00 ,66 F,64 F,94 %,SSE,9 mph,0 mph,27.02 in,0.0 in,Fog,02,2020-02-02
04:30 ,68 F,61 F,78 %,SSE,10 mph,0 mph,27.02 in,0.0 in,Fog,02,2020-02-02
05:00 ,70 F,59 F,68 %,SE,9 mph,0 mph,27.02 in,0.0 in,Haze,02,2020-02-02
05:30 ,73 F,55 F,53 %,SE,12 mph,0 mph,27.02 in,0.0 in,Haze,02,2020-02-02
05:30 ,75 F,54 F,47 %,SE,13 mph,0 mph,26.99 in,0.0 in,Partly Cloudy,02,2020-02-02
06:00 ,77 F,52 F,41 %,ESE,12 mph,0 mph,26.99 in,0.0 in,Partly Cloudy,02,2020-02-02
06:00 ,75 F,54 F,47 %,SE,12 mph,0 mph,27.02 in,0.0 in,Partly Cloudy,02,2020-02-02
06:30 ,79 F,54 F,42 %,ESE,12 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-02
07:00 ,79 F,54 F,42 %,ESE,12 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-02
07:30 ,79 F,54 F,42 %,ESE,9 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-02
08:00 ,81 F,54 F,39 %,SE,10 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-02
08:30 ,82 F,52 F,35 %,ESE,9 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-02
09:00 ,81 F,52 F,37 %,ESE,6 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-02
09:30 ,82 F,54 F,37 %,E,9 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-02
10:00 ,81 F,52 F,37 %,ESE,9 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-02
10:30 ,81 F,52 F,37 %,E,9 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-02
11:00 ,81 F,52 F,37 %,ESE,9 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-02
11:30 ,81 F,52 F,37 %,E,10 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-02
12:00 ,79 F,52 F,39 %,E,7 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-02
12:30 ,77 F,54 F,44 %,E,7 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-02
13:00,75 F,54 F,47 %,E,8 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-02
13:30,73 F,55 F,53 %,E,7 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-02
14:00,73 F,55 F,53 %,ESE,7 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-02
14:30,72 F,55 F,57 %,ESE,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-02
15:00,72 F,57 F,60 %,ESE,8 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-02
15:30,70 F,57 F,64 %,ESE,6 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-02
16:00,70 F,57 F,64 %,ESE,7 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-02
16:30,70 F,57 F,64 %,SE,6 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-02
17:00,68 F,59 F,73 %,ESE,7 mph,0 mph,27.02 in,0.0 in,Fair,02,2020-02-02
17:30,68 F,59 F,73 %,ESE,6 mph,0 mph,27.02 in,0.0 in,Fair,02,2020-02-02
18:00,68 F,63 F,83 %,ESE,7 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-02
18:30,66 F,64 F,94 %,E,6 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-02
19:00,68 F,64 F,88 %,ESE,6 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-02
19:30,66 F,64 F,94 %,ESE,7 mph,0 mph,26.94 in,0.0 in,Partly Cloudy,02,2020-02-02
20:00,66 F,66 F,100 %,ESE,9 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-02
20:30,66 F,66 F,100 %,ESE,7 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-02
21:00,66 F,66 F,100 %,ESE,8 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-02
21:30,64 F,64 F,100 %,ESE,7 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-02
22:00,64 F,64 F,100 %,ESE,7 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-02
22:30,64 F,64 F,100 %,ESE,5 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-02
23:00,63 F,63 F,100 %,ESE,5 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-02
00:30 ,61 F,61 F,100 %,VAR,3 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-03
01:00 ,61 F,61 F,100 %,VAR,3 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-03
01:30 ,61 F,61 F,100 %,VAR,1 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-03
02:00 ,59 F,59 F,100 %,E,3 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-03
02:30 ,59 F,59 F,100 %,ESE,3 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-03
03:00 ,61 F,61 F,100 %,ESE,5 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-03
03:30 ,63 F,63 F,100 %,E,7 mph,0 mph,27.02 in,0.0 in,Fair,02,2020-02-03
04:00 ,66 F,61 F,83 %,ESE,8 mph,0 mph,27.02 in,0.0 in,Fair,02,2020-02-03
04:30 ,70 F,59 F,68 %,ESE,7 mph,0 mph,27.02 in,0.0 in,Haze,02,2020-02-03
05:00 ,72 F,52 F,50 %,ESE,9 mph,0 mph,27.02 in,0.0 in,Haze,02,2020-02-03
05:30 ,73 F,50 F,44 %,ESE,8 mph,0 mph,27.02 in,0.0 in,Fair,02,2020-02-03
05:30 ,77 F,46 F,34 %,ESE,7 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-03
06:00 ,77 F,46 F,34 %,E,8 mph,0 mph,27.02 in,0.0 in,Fair,02,2020-02-03
06:00 ,79 F,46 F,32 %,VAR,3 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-03
06:30 ,81 F,45 F,28 %,ENE,8 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
07:00 ,81 F,45 F,28 %,VAR,3 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
07:30 ,82 F,45 F,26 %,E,8 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-03
08:00 ,82 F,46 F,28 %,ENE,8 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-03
08:30 ,84 F,45 F,25 %,E,9 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-03
09:00 ,84 F,45 F,25 %,VAR,9 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-03
09:30 ,82 F,45 F,26 %,VAR,8 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-03
10:00 ,84 F,45 F,25 %,E,8 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-03
10:30 ,84 F,46 F,27 %,E,9 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-03
11:00 ,82 F,45 F,26 %,E,12 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-03
11:30 ,82 F,45 F,26 %,E,10 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-03
12:00 ,81 F,45 F,28 %,ESE,10 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-03
12:30 ,77 F,45 F,32 %,E,7 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-03
13:00,75 F,45 F,34 %,ESE,7 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-03
13:30,73 F,45 F,36 %,ESE,7 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-03
14:00,73 F,48 F,41 %,ESE,7 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-03
14:30,72 F,50 F,46 %,E,5 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-03
15:00,70 F,54 F,56 %,E,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
15:30,72 F,52 F,50 %,SE,8 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
16:00,70 F,54 F,56 %,SE,8 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
16:30,70 F,54 F,56 %,SE,9 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
17:00,68 F,55 F,64 %,ESE,7 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
17:30,66 F,55 F,68 %,ESE,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
18:00,68 F,61 F,78 %,ESE,9 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-03
18:30,66 F,63 F,88 %,ESE,9 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-03
19:00,66 F,63 F,88 %,ESE,6 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-03
19:30,64 F,63 F,94 %,E,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
20:00,64 F,64 F,100 %,ESE,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-03
20:30,64 F,64 F,100 %,E,7 mph,22 mph,26.97 in,0.0 in,Fair,02,2020-02-03
21:00,63 F,63 F,100 %,ESE,5 mph,0 mph,26.97 in,0.0 in,Partly Cloudy,02,2020-02-03
21:30,63 F,63 F,100 %,VAR,2 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-03
22:00,63 F,63 F,100 %,ESE,5 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-03
22:30,61 F,61 F,100 %,CALM,0 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-03
23:00,63 F,63 F,100 %,VAR,2 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-03
00:30 ,59 F,59 F,100 %,VAR,2 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-04
01:00 ,59 F,59 F,100 %,VAR,1 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-04
01:30 ,57 F,57 F,100 %,CALM,0 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-04
02:00 ,59 F,59 F,100 %,VAR,2 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-04
02:30 ,59 F,59 F,100 %,VAR,2 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-04
03:00 ,61 F,61 F,100 %,VAR,1 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-04
03:30 ,63 F,63 F,100 %,ESE,5 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-04
04:00 ,64 F,64 F,100 %,SE,8 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-04
04:30 ,66 F,61 F,83 %,SSE,10 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-04
05:00 ,70 F,57 F,64 %,SSE,10 mph,0 mph,26.99 in,0.0 in,Haze,02,2020-02-04
05:30 ,73 F,52 F,47 %,SE,12 mph,0 mph,26.99 in,0.0 in,Haze,02,2020-02-04
05:30 ,77 F,46 F,34 %,SSE,14 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-04
06:00 ,79 F,45 F,30 %,SE,12 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-04
06:00 ,75 F,48 F,38 %,SE,10 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-04
06:30 ,81 F,46 F,30 %,SSE,10 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-04
07:00 ,81 F,46 F,30 %,VAR,9 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
07:30 ,81 F,46 F,30 %,ESE,8 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
08:00 ,81 F,46 F,30 %,VAR,5 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-04
08:30 ,82 F,46 F,28 %,ESE,7 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-04
09:00 ,82 F,46 F,28 %,VAR,2 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-04
09:30 ,82 F,46 F,28 %,SE,7 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-04
10:00 ,84 F,46 F,27 %,ESE,7 mph,0 mph,26.83 in,0.0 in,Fair,02,2020-02-04
10:30 ,84 F,45 F,25 %,VAR,2 mph,0 mph,26.83 in,0.0 in,Fair,02,2020-02-04
11:00 ,82 F,46 F,28 %,ESE,6 mph,0 mph,26.83 in,0.0 in,Fair,02,2020-02-04
11:30 ,82 F,46 F,28 %,E,7 mph,0 mph,26.83 in,0.0 in,Fair,02,2020-02-04
12:00 ,81 F,46 F,30 %,ESE,7 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-04
12:30 ,81 F,50 F,34 %,SE,9 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-04
13:00,79 F,50 F,36 %,SSE,8 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-04
13:30,77 F,52 F,41 %,SE,6 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-04
14:00,75 F,52 F,44 %,ESE,7 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
14:30,75 F,54 F,47 %,SE,7 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
15:00,73 F,55 F,53 %,SE,8 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
15:30,72 F,57 F,60 %,ESE,9 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
16:00,72 F,61 F,69 %,SE,8 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
16:30,72 F,63 F,73 %,ESE,9 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-04
17:00,70 F,64 F,83 %,E,7 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
17:30,68 F,64 F,88 %,E,8 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-04
18:00,64 F,57 F,77 %,E,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-04
18:30,64 F,59 F,83 %,ESE,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-04
19:00,64 F,59 F,83 %,ESE,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-04
19:30,63 F,61 F,94 %,ESE,7 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-04
20:00,63 F,63 F,100 %,E,7 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-04
20:30,63 F,63 F,100 %,ESE,7 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
21:00,61 F,61 F,100 %,VAR,3 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-04
21:30,61 F,61 F,100 %,E,3 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-04
22:00,61 F,61 F,100 %,ESE,5 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-04
22:30,61 F,61 F,100 %,ESE,5 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-04
23:00,59 F,59 F,100 %,ESE,5 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-04
00:30 ,64 F,64 F,100 %,E,5 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-05
01:00 ,64 F,64 F,100 %,E,6 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-05
01:30 ,64 F,64 F,100 %,E,3 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-05
02:00 ,64 F,64 F,100 %,ESE,5 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-05
02:30 ,64 F,64 F,100 %,E,5 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-05
03:00 ,66 F,66 F,100 %,SE,9 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-05
03:30 ,66 F,66 F,100 %,SE,9 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-05
04:00 ,68 F,66 F,94 %,SE,8 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-05
04:30 ,70 F,64 F,83 %,SE,7 mph,0 mph,26.99 in,0.0 in,Partly Cloudy,02,2020-02-05
05:00 ,72 F,64 F,78 %,SSE,8 mph,0 mph,26.99 in,0.0 in,Partly Cloudy,02,2020-02-05
05:30 ,77 F,59 F,54 %,SSE,7 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-05
05:30 ,73 F,63 F,69 %,SE,7 mph,0 mph,26.99 in,0.0 in,Partly Cloudy,02,2020-02-05
06:00 ,79 F,57 F,47 %,VAR,6 mph,0 mph,26.94 in,0.0 in,Partly Cloudy,02,2020-02-05
06:00 ,77 F,61 F,57 %,VAR,5 mph,0 mph,26.99 in,0.0 in,Fair,02,2020-02-05
06:30 ,79 F,55 F,44 %,VAR,5 mph,0 mph,26.94 in,0.0 in,Partly Cloudy,02,2020-02-05
07:00 ,79 F,54 F,42 %,VAR,3 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-05
07:30 ,81 F,50 F,34 %,NNE,6 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-05
08:00 ,82 F,52 F,35 %,VAR,3 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-05
08:30 ,82 F,52 F,35 %,VAR,6 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-05
09:00 ,82 F,50 F,32 %,VAR,6 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-05
09:30 ,82 F,50 F,32 %,S,6 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-05
10:00 ,84 F,50 F,30 %,VAR,6 mph,0 mph,26.83 in,0.0 in,Fair,02,2020-02-05
10:30 ,84 F,50 F,30 %,SE,6 mph,0 mph,26.83 in,0.0 in,Fair,02,2020-02-05
11:00 ,84 F,48 F,28 %,VAR,6 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-05
11:30 ,82 F,48 F,30 %,E,5 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-05
12:00 ,82 F,48 F,30 %,E,6 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-05
12:30 ,81 F,52 F,37 %,E,5 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-05
13:00,79 F,50 F,36 %,ESE,6 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-05
13:30,79 F,50 F,36 %,SE,7 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-05
14:00,77 F,54 F,44 %,SE,7 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-05
14:30,77 F,54 F,44 %,SE,8 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-05
15:00,75 F,54 F,47 %,ESE,8 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-05
15:30,73 F,52 F,47 %,SE,10 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-05
16:00,72 F,54 F,53 %,ESE,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-05
16:30,70 F,54 F,56 %,ESE,5 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-05
17:00,70 F,55 F,60 %,ESE,6 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-05
17:30,68 F,57 F,68 %,VAR,3 mph,0 mph,26.97 in,0.0 in,Fair,02,2020-02-05
18:00,68 F,66 F,94 %,ESE,7 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-05
18:30,68 F,68 F,100 %,ESE,6 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-05
19:00,68 F,68 F,100 %,ESE,5 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-05
19:30,68 F,68 F,100 %,ESE,9 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-05
20:00,68 F,68 F,100 %,SE,9 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-05
20:30,68 F,68 F,100 %,SE,9 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-05
21:00,68 F,68 F,100 %,SE,9 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-05
21:22,68 F,68 F,100 %,SE,8 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-05
21:29,68 F,68 F,100 %,SE,8 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-05
21:30,68 F,68 F,100 %,SE,8 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-05
22:00,66 F,66 F,100 %,SE,9 mph,21 mph,26.91 in,0.0 in,Fog,02,2020-02-05
22:30,66 F,66 F,100 %,SE,8 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-05
23:00,66 F,66 F,100 %,ESE,5 mph,0 mph,26.91 in,0.0 in,Fog,02,2020-02-05
00:30 ,64 F,61 F,88 %,VAR,3 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-06
01:00 ,63 F,61 F,94 %,VAR,3 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-06
01:30 ,61 F,61 F,100 %,VAR,3 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-06
02:00 ,61 F,61 F,100 %,VAR,3 mph,0 mph,26.94 in,0.0 in,Fog,02,2020-02-06
02:30 ,61 F,61 F,100 %,VAR,2 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-06
03:00 ,64 F,63 F,94 %,VAR,2 mph,0 mph,26.97 in,0.0 in,Fog,02,2020-02-06
03:30 ,68 F,63 F,83 %,SSE,6 mph,0 mph,26.99 in,0.0 in,Fog,02,2020-02-06
04:00 ,70 F,61 F,73 %,SSE,7 mph,0 mph,26.99 in,0.0 in,Haze,02,2020-02-06
04:30 ,72 F,61 F,69 %,SSE,7 mph,0 mph,26.99 in,0.0 in,Haze,02,2020-02-06
05:00 ,73 F,61 F,65 %,SSE,5 mph,0 mph,27.02 in,0.0 in,Haze,02,2020-02-06
05:30 ,75 F,61 F,61 %,VAR,3 mph,0 mph,26.99 in,0.0 in,Haze,02,2020-02-06
05:30 ,79 F,59 F,51 %,SSE,5 mph,0 mph,26.97 in,0.0 in,Partly Cloudy,02,2020-02-06
06:00 ,79 F,57 F,47 %,VAR,6 mph,0 mph,26.97 in,0.0 in,Partly Cloudy,02,2020-02-06
06:00 ,77 F,61 F,57 %,S,6 mph,0 mph,26.99 in,0.0 in,Haze,02,2020-02-06
06:30 ,81 F,55 F,42 %,VAR,5 mph,0 mph,26.94 in,0.0 in,Partly Cloudy,02,2020-02-06
07:00 ,82 F,54 F,37 %,E,6 mph,0 mph,26.91 in,0.0 in,Partly Cloudy,02,2020-02-06
07:30 ,82 F,54 F,37 %,VAR,3 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-06
08:00 ,82 F,52 F,35 %,WNW,3 mph,0 mph,26.89 in,0.0 in,Partly Cloudy,02,2020-02-06
08:30 ,82 F,54 F,37 %,NE,6 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-06
09:00 ,82 F,54 F,37 %,VAR,3 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-06
09:30 ,84 F,54 F,35 %,E,5 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,02,2020-02-06
10:00 ,84 F,52 F,33 %,VAR,5 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,02,2020-02-06
10:30 ,86 F,52 F,31 %,VAR,3 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,02,2020-02-06
11:00 ,84 F,50 F,30 %,SSE,6 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,02,2020-02-06
11:30 ,82 F,50 F,32 %,SSE,6 mph,0 mph,26.83 in,0.0 in,Partly Cloudy,02,2020-02-06
12:00 ,82 F,50 F,32 %,S,5 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-06
12:30 ,82 F,52 F,35 %,SSW,6 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-06
13:00,81 F,52 F,37 %,VAR,3 mph,0 mph,26.86 in,0.0 in,Partly Cloudy,02,2020-02-06
13:30,79 F,52 F,39 %,ESE,6 mph,0 mph,26.86 in,0.0 in,Fair,02,2020-02-06
14:00,79 F,52 F,39 %,SE,7 mph,0 mph,26.89 in,0.0 in,Fair,02,2020-02-06
14:30,77 F,54 F,44 %,SE,8 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-06
15:00,75 F,54 F,47 %,SE,10 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-06
15:30,73 F,54 F,50 %,SE,9 mph,0 mph,26.91 in,0.0 in,Fair,02,2020-02-06
16:00,73 F,55 F,53 %,SE,7 mph,0 mph,26.94 in,0.0 in,Fair,02,2020-02-06
